tp_rank,step_id,layer_id,queue_wait_us,address_build_us,address_npu_idle_us,address_npu_idle_pct,batch_copy_get_us,copy_npu_idle_us,copy_npu_idle_pct,layer_task_us,layer_task_npu_idle_us,layer_task_npu_idle_pct,model_wait_us,model_wait_npu_idle_us,model_wait_npu_idle_pct,debug_batch_copy_get_us,request_call_count,key_count
0,483,24,38260,9486.91,0.0,0.0,14530.51,1831.209,12.602510166539233,30883.29,4707.573,15.243107194861688,5423.36,0.0,0.0,14670,1,228
0,483,25,37093,9365.67,0.0,0.0,15363.62,1780.631,11.589918261451402,33168.39,3633.553,10.954866968218838,627.86,0.0,0.0,15506,1,228
0,483,26,,,,,,,,,,,594.24,0.0,0.0,,,
0,484,0,,,,,,,,,,,11580.29,11563.15,99.85198988971779,,,
0,484,1,551,10196.0,10196.0,100.0,15676.04,6308.012,40.23983097772141,32717.91,23280.141,71.1541201745466,22669.97,17833.948,78.66771768996607,15821,1,229
0,484,2,33524,9823.88,9626.016,97.98588744976527,15043.35,4902.192,32.58710327154523,29510.93,16877.038,57.18910925545213,767.01,0.0,0.0,15187,1,229
0,484,3,63297,9654.78,3729.542,38.6289692773942,14778.76,2635.629,17.83389810782501,28012.54,8554.291,30.537362909611193,795.74,0.0,0.0,14919,1,229
0,484,4,67754,9687.14,0.0,0.0,15760.35,0.0,0.0,29733.65,0.0,0.0,762.94,0.0,0.0,15910,1,229
0,484,5,42558,10401.28,0.0,0.0,644642.83,598180.957,92.79261773531245,677561.5,599784.067,88.52097809571531,25053.71,24592.036,98.15726293630765,644799,1,229
0,484,6,687496,9916.53,9916.53,100.0,14745.24,8682.419,58.88285982459424,29106.81,22932.581,78.78768233275991,718.97,695.289,96.70626034465971,14908,1,229
0,484,7,685939,9541.28,9541.28,100.0,14425.58,8433.295,58.46069967377395,27901.67,21665.2,77.6483988234396,718.41,695.089,96.75380353836947,14569,1,229
0,484,8,69374,9447.63,9447.63,100.0,14440.59,8432.59,58.395051725725885,28306.37,21830.74,77.12306452575869,726.67,711.069,97.85308324273741,14584,1,229
0,484,9,41902,9532.08,9532.08,100.0,14920.55,12670.425,84.91928916829474,28064.1,25787.939,91.88942100405856,5353.31,5236.589,97.81964803084446,15065,1,229
0,484,10,39192,9460.1,9291.677,98.21964884092134,15433.01,9029.245,58.50605293458633,30697.96,24104.83,78.52257935054968,689.55,689.55,100.0,15576,1,229
0,484,11,37737,9422.59,9188.786,97.51868647579911,15726.11,9237.081,58.73722745167113,31599.68,24809.825,78.51289949771643,724.52,706.562,97.52139347430023,15877,1,229
0,484,12,37890,9477.13,9290.786,98.03375072411163,18629.51,11980.572,64.30964636214264,36865.54,29950.516,81.24258046945738,687.72,663.559,96.486796952248,18773,1,229
0,484,13,26730,9676.25,9483.206,98.00497093398785,14636.57,8141.182,55.62219837024658,27834.13,21145.698,75.97039318275799,655.29,631.71,96.40159318774894,14777,1,229
0,484,14,37125,9481.92,9481.92,100.0,14306.52,7624.109,53.29114976947574,31947.72,25158.688,78.74955708889397,656.55,656.55,100.0,14449,1,229
0,484,15,21408,9434.98,9422.819,99.87110730494393,15227.91,8805.621,57.82553876401948,32950.11,26240.575,79.63729104394493,5404.67,5286.627,97.81590735419555,15378,1,229
0,484,16,22350,9497.98,9288.937,97.79907938319516,16143.19,9550.378,59.16041377199922,33231.15,26355.773,79.31044516966762,678.34,659.077,97.16027360910456,16286,1,229
0,484,17,23126,9632.4,9421.176,97.80715086582784,14243.36,7891.473,55.404574482425495,31411.76,24781.827,78.89346856081927,645.1,621.119,96.28259184622539,14401,1,229
0,484,18,37666,9437.37,9437.37,100.0,14580.15,7996.522,54.84526565227381,33106.89,25899.21,78.22906349705454,668.86,403.954,60.39440241605119,14724,1,229
0,484,19,21727,9494.84,9494.84,100.0,14104.29,7516.558,53.29270739611849,32081.36,25125.921,78.31937611123716,714.76,699.319,97.83969444288991,14255,1,229
0,484,20,21516,9543.38,9543.38,100.0,14573.83,8108.661,55.63850408574822,33138.91,26301.213,79.36656033647454,12132.85,11940.226,98.41237631718846,14717,1,229
0,484,21,21962,9556.14,9372.397,98.07722574177441,15943.54,9232.666,57.90850714458645,34364.57,27377.251,79.66708444191212,642.18,627.12,97.65486312248903,16108,1,229
0,484,22,24026,10394.95,10202.326,98.1469463537583,14913.45,8470.384,56.79694503954484,32343.15,25640.758,79.27724417689682,674.51,674.51,100.0,15052,1,229
0,484,23,33486,9585.95,9353.404,97.57409542090247,15349.59,8815.959,57.434491735609875,32537.7,25680.1,78.92414030493858,612.96,590.299,96.30302140433305,15499,1,229
0,484,24,22336,9491.49,9264.106,97.60433820190508,13985.3,7520.848,53.77680850607424,31389.16,24620.542,78.43644748696684,602.41,578.81,96.08240235055858,14129,1,229
